,amount,asset,date,signer,sender
11631,0.02,SOL,2022-01-13,7hxZYNbw75M66ZW2ahkh4GKTCxkhU2BhkDAhhLaUYGdx,7hxZYNbw75M66ZW2ahkh4GKTCxkhU2BhkDAhhLaUYGdx
11632,0.02,SOL,2022-01-13,7hxZYNbw75M66ZW2ahkh4GKTCxkhU2BhkDAhhLaUYGdx,7hxZYNbw75M66ZW2ahkh4GKTCxkhU2BhkDAhhLaUYGdx
11633,0.78,SOL,2022-01-13,7p4ZNBEYSvfNuF3JxmbdgtXsmdXUSXouEbME1pY99rSm,7p4ZNBEYSvfNuF3JxmbdgtXsmdXUSXouEbME1pY99rSm
11634,0.78,SOL,2022-01-13,7p4ZNBEYSvfNuF3JxmbdgtXsmdXUSXouEbME1pY99rSm,7p4ZNBEYSvfNuF3JxmbdgtXsmdXUSXouEbME1pY99rSm
11635,2.5,SOL,2022-01-13,7pEEC1qwR4rBAbXXZvNskNNmdYPWsD2EJ9LAZfYaN2rr,7pEEC1qwR4rBAbXXZvNskNNmdYPWsD2EJ9LAZfYaN2rr
11636,2.5,SOL,2022-01-13,7pEEC1qwR4rBAbXXZvNskNNmdYPWsD2EJ9LAZfYaN2rr,7pEEC1qwR4rBAbXXZvNskNNmdYPWsD2EJ9LAZfYaN2rr
11637,32.399,SOL,2022-01-13,7pPJt2xoEoPy8x8Hf2D6U6oLfNa5uKmHHRwkENVoaxmA,7pPJt2xoEoPy8x8Hf2D6U6oLfNa5uKmHHRwkENVoaxmA
11638,32.399,SOL,2022-01-13,7pPJt2xoEoPy8x8Hf2D6U6oLfNa5uKmHHRwkENVoaxmA,7pPJt2xoEoPy8x8Hf2D6U6oLfNa5uKmHHRwkENVoaxmA
11639,6.67,SOL,2022-01-13,7qQsNigKhUjqfzJ3oxF21DVbx5D3UWixQMhwy6yMLhQP,7qQsNigKhUjqfzJ3oxF21DVbx5D3UWixQMhwy6yMLhQP
11640,6.67,SOL,2022-01-13,7qQsNigKhUjqfzJ3oxF21DVbx5D3UWixQMhwy6yMLhQP,7qQsNigKhUjqfzJ3oxF21DVbx5D3UWixQMhwy6yMLhQP
11641,0.409,SOL,2022-01-13,7uZ1WWVrFjeacghXMbeyREiKJ7z44D66XqoztD81GM1K,7uZ1WWVrFjeacghXMbeyREiKJ7z44D66XqoztD81GM1K
11642,0.409,SOL,2022-01-13,7uZ1WWVrFjeacghXMbeyREiKJ7z44D66XqoztD81GM1K,7uZ1WWVrFjeacghXMbeyREiKJ7z44D66XqoztD81GM1K
11643,1.0,SOL,2022-01-13,7wQjcVVduZLjdFWoepRETbcmUS97pdZLT5j2GQq2gnHJ,7wQjcVVduZLjdFWoepRETbcmUS97pdZLT5j2GQq2gnHJ
11644,1.0,SOL,2022-01-13,7wQjcVVduZLjdFWoepRETbcmUS97pdZLT5j2GQq2gnHJ,7wQjcVVduZLjdFWoepRETbcmUS97pdZLT5j2GQq2gnHJ
11645,3.2,SOL,2022-01-13,7yhfDKwC9bV55ax2kogGck9F1mnDVg2HAU4GCfZRcXky,7yhfDKwC9bV55ax2kogGck9F1mnDVg2HAU4GCfZRcXky
11646,3.2,SOL,2022-01-13,7yhfDKwC9bV55ax2kogGck9F1mnDVg2HAU4GCfZRcXky,7yhfDKwC9bV55ax2kogGck9F1mnDVg2HAU4GCfZRcXky
11647,0.1,SOL,2022-01-13,8526uPCepabV5ZkZKBFrw3AAHJ3RHZ9bUpM6bGjHPNoq,8526uPCepabV5ZkZKBFrw3AAHJ3RHZ9bUpM6bGjHPNoq
11648,0.1,SOL,2022-01-13,8526uPCepabV5ZkZKBFrw3AAHJ3RHZ9bUpM6bGjHPNoq,8526uPCepabV5ZkZKBFrw3AAHJ3RHZ9bUpM6bGjHPNoq
11649,10.0,SOL,2022-01-13,88uZYYHWc3NpnQpkLcLEQ6c3VyPcRKiTWY17szEc1gwL,88uZYYHWc3NpnQpkLcLEQ6c3VyPcRKiTWY17szEc1gwL
11650,10.0,SOL,2022-01-13,88uZYYHWc3NpnQpkLcLEQ6c3VyPcRKiTWY17szEc1gwL,88uZYYHWc3NpnQpkLcLEQ6c3VyPcRKiTWY17szEc1gwL
11651,0.2,SOL,2022-01-13,8HLD8KjvY92bkd11dSH52DiVCxmxLkxuhM3xVgtXyPkV,8HLD8KjvY92bkd11dSH52DiVCxmxLkxuhM3xVgtXyPkV
11652,0.2,SOL,2022-01-13,8HLD8KjvY92bkd11dSH52DiVCxmxLkxuhM3xVgtXyPkV,8HLD8KjvY92bkd11dSH52DiVCxmxLkxuhM3xVgtXyPkV
11653,0.35,SOL,2022-01-13,8Y9L5jJj9bsa1thFpnmv9hZL8DpD3ezXvgRnk546WwK5,8Y9L5jJj9bsa1thFpnmv9hZL8DpD3ezXvgRnk546WwK5
11654,0.35,SOL,2022-01-13,8Y9L5jJj9bsa1thFpnmv9hZL8DpD3ezXvgRnk546WwK5,8Y9L5jJj9bsa1thFpnmv9hZL8DpD3ezXvgRnk546WwK5
11655,13.3,SOL,2022-01-13,8aBq9mPHPkeoaDBHkrRGzaRgoe7neh7e2tg4ABNEfSaC,8aBq9mPHPkeoaDBHkrRGzaRgoe7neh7e2tg4ABNEfSaC
11656,13.3,SOL,2022-01-13,8aBq9mPHPkeoaDBHkrRGzaRgoe7neh7e2tg4ABNEfSaC,8aBq9mPHPkeoaDBHkrRGzaRgoe7neh7e2tg4ABNEfSaC
11657,2.5,SOL,2022-01-13,8dVHCoEtJBRn4UQwWuhPjdG1yhNTjnKvXLqFL7XsGkGz,8dVHCoEtJBRn4UQwWuhPjdG1yhNTjnKvXLqFL7XsGkGz
11658,2.5,SOL,2022-01-13,8dVHCoEtJBRn4UQwWuhPjdG1yhNTjnKvXLqFL7XsGkGz,8dVHCoEtJBRn4UQwWuhPjdG1yhNTjnKvXLqFL7XsGkGz
11659,0.001,SOL,2022-01-13,8gZVMzNSRLCuCMweMjF1NDHrynHirGoUSdN121vbW3xt,8gZVMzNSRLCuCMweMjF1NDHrynHirGoUSdN121vbW3xt
11660,0.001,SOL,2022-01-13,8gZVMzNSRLCuCMweMjF1NDHrynHirGoUSdN121vbW3xt,8gZVMzNSRLCuCMweMjF1NDHrynHirGoUSdN121vbW3xt
11661,20.11,SOL,2022-01-13,8rsJauCUat3ECpFcnu5JuYLw7xuhd3S7RqPrjoBfyAEQ,8rsJauCUat3ECpFcnu5JuYLw7xuhd3S7RqPrjoBfyAEQ
11662,20.11,SOL,2022-01-13,8rsJauCUat3ECpFcnu5JuYLw7xuhd3S7RqPrjoBfyAEQ,8rsJauCUat3ECpFcnu5JuYLw7xuhd3S7RqPrjoBfyAEQ
11663,0.05,SOL,2022-01-13,8v2TJzQuAvnNLWhHFBB1gChyF18sdX2UiiMxxVDFE8J8,8v2TJzQuAvnNLWhHFBB1gChyF18sdX2UiiMxxVDFE8J8
11664,0.05,SOL,2022-01-13,8v2TJzQuAvnNLWhHFBB1gChyF18sdX2UiiMxxVDFE8J8,8v2TJzQuAvnNLWhHFBB1gChyF18sdX2UiiMxxVDFE8J8
11665,0.001,SOL,2022-01-13,93MBjLj9GEo8B8K895cXi3yHM8ydhaKBk3zRPPdbiHiC,93MBjLj9GEo8B8K895cXi3yHM8ydhaKBk3zRPPdbiHiC
11666,0.001,SOL,2022-01-13,93MBjLj9GEo8B8K895cXi3yHM8ydhaKBk3zRPPdbiHiC,93MBjLj9GEo8B8K895cXi3yHM8ydhaKBk3zRPPdbiHiC
11667,0.001,SOL,2022-01-13,9EL8MpBGQJffz4nBNwwjnGNhf1SGRo5xg8jj3CzyZWzA,9EL8MpBGQJffz4nBNwwjnGNhf1SGRo5xg8jj3CzyZWzA
11668,0.001,SOL,2022-01-13,9EL8MpBGQJffz4nBNwwjnGNhf1SGRo5xg8jj3CzyZWzA,9EL8MpBGQJffz4nBNwwjnGNhf1SGRo5xg8jj3CzyZWzA
11669,50.0,SOL,2022-01-13,9EuPejLrErsY9yzDMmsdhJvyVMFqKvLK9kgXV9yHzZMN,9EuPejLrErsY9yzDMmsdhJvyVMFqKvLK9kgXV9yHzZMN
11670,50.0,SOL,2022-01-13,9EuPejLrErsY9yzDMmsdhJvyVMFqKvLK9kgXV9yHzZMN,9EuPejLrErsY9yzDMmsdhJvyVMFqKvLK9kgXV9yHzZMN
11671,1.0,SOL,2022-01-13,9H9EK6uz8Mhj76bxnXLtGacptgoKrqLBZLGkfsh5HQcj,9H9EK6uz8Mhj76bxnXLtGacptgoKrqLBZLGkfsh5HQcj
11672,1.0,SOL,2022-01-13,9H9EK6uz8Mhj76bxnXLtGacptgoKrqLBZLGkfsh5HQcj,9H9EK6uz8Mhj76bxnXLtGacptgoKrqLBZLGkfsh5HQcj
11673,0.275,SOL,2022-01-13,9eUWGxhTqb3zcW2Wc1dp9dZbBXmDUhfQhpREyVC6jbA6,9eUWGxhTqb3zcW2Wc1dp9dZbBXmDUhfQhpREyVC6jbA6
11674,0.275,SOL,2022-01-13,9eUWGxhTqb3zcW2Wc1dp9dZbBXmDUhfQhpREyVC6jbA6,9eUWGxhTqb3zcW2Wc1dp9dZbBXmDUhfQhpREyVC6jbA6
11675,1.0,SOL,2022-01-13,9fJ78F1Jj2qGnQ2TACnH96Ddut8emW3xy777XVrYdmUB,9fJ78F1Jj2qGnQ2TACnH96Ddut8emW3xy777XVrYdmUB
11676,1.0,SOL,2022-01-13,9fJ78F1Jj2qGnQ2TACnH96Ddut8emW3xy777XVrYdmUB,9fJ78F1Jj2qGnQ2TACnH96Ddut8emW3xy777XVrYdmUB
11677,7.0,SOL,2022-01-13,9hS3LDeTckeUDxUb1WAsK1AmRonBmps5zpm7zWYt99bY,9hS3LDeTckeUDxUb1WAsK1AmRonBmps5zpm7zWYt99bY
11678,7.0,SOL,2022-01-13,9hS3LDeTckeUDxUb1WAsK1AmRonBmps5zpm7zWYt99bY,9hS3LDeTckeUDxUb1WAsK1AmRonBmps5zpm7zWYt99bY
11679,0.043,SOL,2022-01-13,9k9uBMzMdoZZ68NPScaBG2zmsYVHYKgiGFKCCAig99Tg,9k9uBMzMdoZZ68NPScaBG2zmsYVHYKgiGFKCCAig99Tg
11680,0.043,SOL,2022-01-13,9k9uBMzMdoZZ68NPScaBG2zmsYVHYKgiGFKCCAig99Tg,9k9uBMzMdoZZ68NPScaBG2zmsYVHYKgiGFKCCAig99Tg
11681,0.344,SOL,2022-01-13,9sdPhrXE9hAwSsCnEukZvdfgFjAMzspaAPP1oxfwSobz,9sdPhrXE9hAwSsCnEukZvdfgFjAMzspaAPP1oxfwSobz
11682,0.344,SOL,2022-01-13,9sdPhrXE9hAwSsCnEukZvdfgFjAMzspaAPP1oxfwSobz,9sdPhrXE9hAwSsCnEukZvdfgFjAMzspaAPP1oxfwSobz
11683,0.1,SOL,2022-01-13,A4ppxTGEsi3ZkRnJ6AMe2yLWmkYTgEweGHz3EvsgMR1v,A4ppxTGEsi3ZkRnJ6AMe2yLWmkYTgEweGHz3EvsgMR1v
11684,0.1,SOL,2022-01-13,A4ppxTGEsi3ZkRnJ6AMe2yLWmkYTgEweGHz3EvsgMR1v,A4ppxTGEsi3ZkRnJ6AMe2yLWmkYTgEweGHz3EvsgMR1v
11685,50.0,SOL,2022-01-13,AB4rGWqBv1gvs31dtanHtuTzMvvTEqqUvYj4jZjfaaW8,AB4rGWqBv1gvs31dtanHtuTzMvvTEqqUvYj4jZjfaaW8
11686,50.0,SOL,2022-01-13,AB4rGWqBv1gvs31dtanHtuTzMvvTEqqUvYj4jZjfaaW8,AB4rGWqBv1gvs31dtanHtuTzMvvTEqqUvYj4jZjfaaW8
11687,0.1,SOL,2022-01-13,ABcpV1FkyQprY8LaBzJAT19FB5VRdVaUp7x9Jzc6sA7u,ABcpV1FkyQprY8LaBzJAT19FB5VRdVaUp7x9Jzc6sA7u
11688,0.1,SOL,2022-01-13,ABcpV1FkyQprY8LaBzJAT19FB5VRdVaUp7x9Jzc6sA7u,ABcpV1FkyQprY8LaBzJAT19FB5VRdVaUp7x9Jzc6sA7u
11689,0.05,SOL,2022-01-13,AR8UeRmhUTxRB7Dkzwygxrt3jFSzxT3tqdhtQ5wx4zHV,AR8UeRmhUTxRB7Dkzwygxrt3jFSzxT3tqdhtQ5wx4zHV
11690,0.05,SOL,2022-01-13,AR8UeRmhUTxRB7Dkzwygxrt3jFSzxT3tqdhtQ5wx4zHV,AR8UeRmhUTxRB7Dkzwygxrt3jFSzxT3tqdhtQ5wx4zHV
11691,0.07,SOL,2022-01-13,AaLoJdyWFRPP43PkQeY8boauAJ2uWkVPqMPVkyDEj2qM,AaLoJdyWFRPP43PkQeY8boauAJ2uWkVPqMPVkyDEj2qM
11692,0.07,SOL,2022-01-13,AaLoJdyWFRPP43PkQeY8boauAJ2uWkVPqMPVkyDEj2qM,AaLoJdyWFRPP43PkQeY8boauAJ2uWkVPqMPVkyDEj2qM
11693,5.0,SOL,2022-01-13,Ac3weu5hSQwtj1uYcUVLti6bXgicg18mAV2Dg9TMtypJ,Ac3weu5hSQwtj1uYcUVLti6bXgicg18mAV2Dg9TMtypJ
11694,5.0,SOL,2022-01-13,Ac3weu5hSQwtj1uYcUVLti6bXgicg18mAV2Dg9TMtypJ,Ac3weu5hSQwtj1uYcUVLti6bXgicg18mAV2Dg9TMtypJ
11695,20.0,SOL,2022-01-13,AewinCh6Eym3mdyM8ZpqjZrR6hWT9xZfxeEQzfSc3kFg,AewinCh6Eym3mdyM8ZpqjZrR6hWT9xZfxeEQzfSc3kFg
11696,20.0,SOL,2022-01-13,AewinCh6Eym3mdyM8ZpqjZrR6hWT9xZfxeEQzfSc3kFg,AewinCh6Eym3mdyM8ZpqjZrR6hWT9xZfxeEQzfSc3kFg
11697,0.5,SOL,2022-01-13,Ar1AUVfZ5XzpsVuWQ5HfJEkvydZiFgJxPLxupcX48wQ8,Ar1AUVfZ5XzpsVuWQ5HfJEkvydZiFgJxPLxupcX48wQ8
11698,0.5,SOL,2022-01-13,Ar1AUVfZ5XzpsVuWQ5HfJEkvydZiFgJxPLxupcX48wQ8,Ar1AUVfZ5XzpsVuWQ5HfJEkvydZiFgJxPLxupcX48wQ8
11699,1.2,SOL,2022-01-13,B8mNFZfjGGoV6PboNMbfzaHjEpMiZphzERoZpjutPqEQ,B8mNFZfjGGoV6PboNMbfzaHjEpMiZphzERoZpjutPqEQ
11700,1.2,SOL,2022-01-13,B8mNFZfjGGoV6PboNMbfzaHjEpMiZphzERoZpjutPqEQ,B8mNFZfjGGoV6PboNMbfzaHjEpMiZphzERoZpjutPqEQ
11701,1.0,SOL,2022-01-13,BD6uy8H9F8UArUshQn4kvNCKoMNpP3iaB2Vv4RiesYNp,BD6uy8H9F8UArUshQn4kvNCKoMNpP3iaB2Vv4RiesYNp
11702,1.0,SOL,2022-01-13,BD6uy8H9F8UArUshQn4kvNCKoMNpP3iaB2Vv4RiesYNp,BD6uy8H9F8UArUshQn4kvNCKoMNpP3iaB2Vv4RiesYNp
11703,0.5,SOL,2022-01-13,BFZinSzwcaCssKmEiFP21TN8BgogCsJfDYMszgQfAG67,BFZinSzwcaCssKmEiFP21TN8BgogCsJfDYMszgQfAG67
11704,0.5,SOL,2022-01-13,BFZinSzwcaCssKmEiFP21TN8BgogCsJfDYMszgQfAG67,BFZinSzwcaCssKmEiFP21TN8BgogCsJfDYMszgQfAG67
11705,0.55,SOL,2022-01-13,BJBA9aWoqYVobXGq9dFisJMkhFyYqxm5n8WM5UhqNbG4,BJBA9aWoqYVobXGq9dFisJMkhFyYqxm5n8WM5UhqNbG4
11706,0.55,SOL,2022-01-13,BJBA9aWoqYVobXGq9dFisJMkhFyYqxm5n8WM5UhqNbG4,BJBA9aWoqYVobXGq9dFisJMkhFyYqxm5n8WM5UhqNbG4
11707,0.001,SOL,2022-01-13,BKVbo2DtHsiP9ynL8Axiz5nV5BZa8AvdhbzFok5toEhr,BKVbo2DtHsiP9ynL8Axiz5nV5BZa8AvdhbzFok5toEhr
11708,0.001,SOL,2022-01-13,BKVbo2DtHsiP9ynL8Axiz5nV5BZa8AvdhbzFok5toEhr,BKVbo2DtHsiP9ynL8Axiz5nV5BZa8AvdhbzFok5toEhr
11709,8.0,SOL,2022-01-13,BPy8dGQDWfqiocPEPUMVkmeJhcdMShVcxrkNHu7A5grK,BPy8dGQDWfqiocPEPUMVkmeJhcdMShVcxrkNHu7A5grK
11710,8.0,SOL,2022-01-13,BPy8dGQDWfqiocPEPUMVkmeJhcdMShVcxrkNHu7A5grK,BPy8dGQDWfqiocPEPUMVkmeJhcdMShVcxrkNHu7A5grK
11711,1.0,SOL,2022-01-13,BQBQicboM5o25LihnffqxcJmoPoA3mgBKNeG4H8UTHVh,BQBQicboM5o25LihnffqxcJmoPoA3mgBKNeG4H8UTHVh
11712,1.0,SOL,2022-01-13,BQBQicboM5o25LihnffqxcJmoPoA3mgBKNeG4H8UTHVh,BQBQicboM5o25LihnffqxcJmoPoA3mgBKNeG4H8UTHVh
11713,2.0,SOL,2022-01-13,BRpPYSpyYNcBPD7StLrdJmRRBXLDQnj6Mgcizz9F9hTz,BRpPYSpyYNcBPD7StLrdJmRRBXLDQnj6Mgcizz9F9hTz
11714,2.0,SOL,2022-01-13,BRpPYSpyYNcBPD7StLrdJmRRBXLDQnj6Mgcizz9F9hTz,BRpPYSpyYNcBPD7StLrdJmRRBXLDQnj6Mgcizz9F9hTz
11715,8.0,SOL,2022-01-13,BfwHsuCMR184h9mX3rRia4BbDF8vXsim63U2w9mj5rBi,BfwHsuCMR184h9mX3rRia4BbDF8vXsim63U2w9mj5rBi
11716,8.0,SOL,2022-01-13,BfwHsuCMR184h9mX3rRia4BbDF8vXsim63U2w9mj5rBi,BfwHsuCMR184h9mX3rRia4BbDF8vXsim63U2w9mj5rBi
11717,1.0,SOL,2022-01-13,BoRiSxtNsHGQNKzic4sBa6779wPpp5e8UXywSVdHhpEG,BoRiSxtNsHGQNKzic4sBa6779wPpp5e8UXywSVdHhpEG
11718,1.0,SOL,2022-01-13,BoRiSxtNsHGQNKzic4sBa6779wPpp5e8UXywSVdHhpEG,BoRiSxtNsHGQNKzic4sBa6779wPpp5e8UXywSVdHhpEG
11719,1.0,SOL,2022-01-13,Boy5zDxzcX63bsACiavM4R2hyXSMiWZZA5D7uTp2BQ4n,Boy5zDxzcX63bsACiavM4R2hyXSMiWZZA5D7uTp2BQ4n
11720,1.0,SOL,2022-01-13,Boy5zDxzcX63bsACiavM4R2hyXSMiWZZA5D7uTp2BQ4n,Boy5zDxzcX63bsACiavM4R2hyXSMiWZZA5D7uTp2BQ4n
11721,31.073,SOL,2022-01-13,C9az5RPAczDAJw5M4yz34kpiMKdgJEkBAS4ZseBj8Eyb,C9az5RPAczDAJw5M4yz34kpiMKdgJEkBAS4ZseBj8Eyb
11722,31.073,SOL,2022-01-13,C9az5RPAczDAJw5M4yz34kpiMKdgJEkBAS4ZseBj8Eyb,C9az5RPAczDAJw5M4yz34kpiMKdgJEkBAS4ZseBj8Eyb
11723,2.0,SOL,2022-01-13,CAMv3f5xhamWa3ucDcGaBxih9NRc8MyrkPtNTZMfMwKX,CAMv3f5xhamWa3ucDcGaBxih9NRc8MyrkPtNTZMfMwKX
11724,2.0,SOL,2022-01-13,CAMv3f5xhamWa3ucDcGaBxih9NRc8MyrkPtNTZMfMwKX,CAMv3f5xhamWa3ucDcGaBxih9NRc8MyrkPtNTZMfMwKX
11725,5.0,SOL,2022-01-13,CHXsq1yJcJg6JAGMcT28eBQ79942ycxNDXEBJAAAdhq1,CHXsq1yJcJg6JAGMcT28eBQ79942ycxNDXEBJAAAdhq1
11726,5.0,SOL,2022-01-13,CHXsq1yJcJg6JAGMcT28eBQ79942ycxNDXEBJAAAdhq1,CHXsq1yJcJg6JAGMcT28eBQ79942ycxNDXEBJAAAdhq1
11727,2.5,SOL,2022-01-13,CQikhhQ9STuD1S3A45DGvUAtCdSs5pw2YwJ8Mk6U9Fs7,CQikhhQ9STuD1S3A45DGvUAtCdSs5pw2YwJ8Mk6U9Fs7
11728,2.5,SOL,2022-01-13,CQikhhQ9STuD1S3A45DGvUAtCdSs5pw2YwJ8Mk6U9Fs7,CQikhhQ9STuD1S3A45DGvUAtCdSs5pw2YwJ8Mk6U9Fs7
11729,25.0,SOL,2022-01-13,CXVQvYSzi3nmsbcsGxZGHvZZT19cFnSuFNB11mjd6Gtc,CXVQvYSzi3nmsbcsGxZGHvZZT19cFnSuFNB11mjd6Gtc
11730,25.0,SOL,2022-01-13,CXVQvYSzi3nmsbcsGxZGHvZZT19cFnSuFNB11mjd6Gtc,CXVQvYSzi3nmsbcsGxZGHvZZT19cFnSuFNB11mjd6Gtc
11731,0.02,SOL,2022-01-13,CiFh8LKFJ7sdEJgZekbeJrrqqtcCEb9nphTrDucUoiqZ,CiFh8LKFJ7sdEJgZekbeJrrqqtcCEb9nphTrDucUoiqZ
11732,0.02,SOL,2022-01-13,CiFh8LKFJ7sdEJgZekbeJrrqqtcCEb9nphTrDucUoiqZ,CiFh8LKFJ7sdEJgZekbeJrrqqtcCEb9nphTrDucUoiqZ
11733,0.61,SOL,2022-01-13,Ciy2BQNjykJ9z6WLb4BzXoGpJsXGr15bnVTo7GqQSDfu,Ciy2BQNjykJ9z6WLb4BzXoGpJsXGr15bnVTo7GqQSDfu
11734,0.61,SOL,2022-01-13,Ciy2BQNjykJ9z6WLb4BzXoGpJsXGr15bnVTo7GqQSDfu,Ciy2BQNjykJ9z6WLb4BzXoGpJsXGr15bnVTo7GqQSDfu
11735,0.01,SOL,2022-01-13,CrJLVfXArJmpuHbMLZ55v9QccgJwDnRbwex9rpC8zKnu,CrJLVfXArJmpuHbMLZ55v9QccgJwDnRbwex9rpC8zKnu
11736,0.01,SOL,2022-01-13,CrJLVfXArJmpuHbMLZ55v9QccgJwDnRbwex9rpC8zKnu,CrJLVfXArJmpuHbMLZ55v9QccgJwDnRbwex9rpC8zKnu
11737,0.05,SOL,2022-01-13,D2Mo1W5UDAZJaKTZVp9QpaZGxXMJx58joijb9UrYcUNv,D2Mo1W5UDAZJaKTZVp9QpaZGxXMJx58joijb9UrYcUNv
11738,0.05,SOL,2022-01-13,D2Mo1W5UDAZJaKTZVp9QpaZGxXMJx58joijb9UrYcUNv,D2Mo1W5UDAZJaKTZVp9QpaZGxXMJx58joijb9UrYcUNv
11739,0.01,SOL,2022-01-13,D2hHt8Pf3wqvgyHHiRpP3ZpThVPX972FsbxSvTYqqoH4,D2hHt8Pf3wqvgyHHiRpP3ZpThVPX972FsbxSvTYqqoH4
11740,0.01,SOL,2022-01-13,D2hHt8Pf3wqvgyHHiRpP3ZpThVPX972FsbxSvTYqqoH4,D2hHt8Pf3wqvgyHHiRpP3ZpThVPX972FsbxSvTYqqoH4
11741,5.0,SOL,2022-01-13,D8TSPtBUckd4A4ojzx6pFjCfEJ66f3FYNz6X8MFuMxRt,D8TSPtBUckd4A4ojzx6pFjCfEJ66f3FYNz6X8MFuMxRt
11742,5.0,SOL,2022-01-13,D8TSPtBUckd4A4ojzx6pFjCfEJ66f3FYNz6X8MFuMxRt,D8TSPtBUckd4A4ojzx6pFjCfEJ66f3FYNz6X8MFuMxRt
11743,0.222,SOL,2022-01-13,DDnBqd1ps9fki2uFnb7ZhyBGbuABvt8QjXqfbhvVzDvD,DDnBqd1ps9fki2uFnb7ZhyBGbuABvt8QjXqfbhvVzDvD
11744,0.222,SOL,2022-01-13,DDnBqd1ps9fki2uFnb7ZhyBGbuABvt8QjXqfbhvVzDvD,DDnBqd1ps9fki2uFnb7ZhyBGbuABvt8QjXqfbhvVzDvD
11745,74.339,SOL,2022-01-13,DJuLFV1NhTgHw9ABh8CazRGJFChKrm84kCdnr6Pum7oq,DJuLFV1NhTgHw9ABh8CazRGJFChKrm84kCdnr6Pum7oq
11746,74.339,SOL,2022-01-13,DJuLFV1NhTgHw9ABh8CazRGJFChKrm84kCdnr6Pum7oq,DJuLFV1NhTgHw9ABh8CazRGJFChKrm84kCdnr6Pum7oq
11747,50.0,SOL,2022-01-13,DPXX4QHgQtdcb5ggiWjiuwGB2YyNwDjq3pBdAXXCJ9RB,DPXX4QHgQtdcb5ggiWjiuwGB2YyNwDjq3pBdAXXCJ9RB
11748,50.0,SOL,2022-01-13,DPXX4QHgQtdcb5ggiWjiuwGB2YyNwDjq3pBdAXXCJ9RB,DPXX4QHgQtdcb5ggiWjiuwGB2YyNwDjq3pBdAXXCJ9RB
11749,0.5,SOL,2022-01-13,DQbxyTByKpDs1kBTjJAgWeN6MM6o9pEikgGfxJR9CnF8,DQbxyTByKpDs1kBTjJAgWeN6MM6o9pEikgGfxJR9CnF8
11750,0.5,SOL,2022-01-13,DQbxyTByKpDs1kBTjJAgWeN6MM6o9pEikgGfxJR9CnF8,DQbxyTByKpDs1kBTjJAgWeN6MM6o9pEikgGfxJR9CnF8
11751,0.09,SOL,2022-01-13,DbFC5PKwqJZVHz8vsZ31HzaesxcAPrd3Q6Qs4vNtiV4z,DbFC5PKwqJZVHz8vsZ31HzaesxcAPrd3Q6Qs4vNtiV4z
11752,0.09,SOL,2022-01-13,DbFC5PKwqJZVHz8vsZ31HzaesxcAPrd3Q6Qs4vNtiV4z,DbFC5PKwqJZVHz8vsZ31HzaesxcAPrd3Q6Qs4vNtiV4z
11753,1.0,SOL,2022-01-13,DcPxFy3DqE4WskazkxdNeWYhCrgB5mVVZpkEcQDfDvEk,DcPxFy3DqE4WskazkxdNeWYhCrgB5mVVZpkEcQDfDvEk
11754,1.0,SOL,2022-01-13,DcPxFy3DqE4WskazkxdNeWYhCrgB5mVVZpkEcQDfDvEk,DcPxFy3DqE4WskazkxdNeWYhCrgB5mVVZpkEcQDfDvEk
11755,286.005,SOL,2022-01-13,DexeesLhbFNr2gM8TCnzEMtMHWQXkYQwENDjPFZ8F4J3,DexeesLhbFNr2gM8TCnzEMtMHWQXkYQwENDjPFZ8F4J3
11756,286.005,SOL,2022-01-13,DexeesLhbFNr2gM8TCnzEMtMHWQXkYQwENDjPFZ8F4J3,DexeesLhbFNr2gM8TCnzEMtMHWQXkYQwENDjPFZ8F4J3
11757,40.0,SOL,2022-01-13,Dn8du4SBy2pHFtsy2obfRGXrUDWrEMENUiVBhYeHKNmd,Dn8du4SBy2pHFtsy2obfRGXrUDWrEMENUiVBhYeHKNmd
11758,40.0,SOL,2022-01-13,Dn8du4SBy2pHFtsy2obfRGXrUDWrEMENUiVBhYeHKNmd,Dn8du4SBy2pHFtsy2obfRGXrUDWrEMENUiVBhYeHKNmd
11759,1.0,SOL,2022-01-13,DoymRxAs89xMXonXMbEbYY1trUfmp3L6PuBa4pgkNx5Y,DoymRxAs89xMXonXMbEbYY1trUfmp3L6PuBa4pgkNx5Y
11760,1.0,SOL,2022-01-13,DoymRxAs89xMXonXMbEbYY1trUfmp3L6PuBa4pgkNx5Y,DoymRxAs89xMXonXMbEbYY1trUfmp3L6PuBa4pgkNx5Y
11761,0.1,SOL,2022-01-13,DsvgXRoknNA2sCrcwnYrEhnN91YK11eM1d3GyTi4Sseb,DsvgXRoknNA2sCrcwnYrEhnN91YK11eM1d3GyTi4Sseb
11762,0.1,SOL,2022-01-13,DsvgXRoknNA2sCrcwnYrEhnN91YK11eM1d3GyTi4Sseb,DsvgXRoknNA2sCrcwnYrEhnN91YK11eM1d3GyTi4Sseb
11763,0.2,SOL,2022-01-13,DviqaKxkqG9kQ6FfJio4Xe9d7im3QoLWyd9rcYQLtUhb,DviqaKxkqG9kQ6FfJio4Xe9d7im3QoLWyd9rcYQLtUhb
11764,0.2,SOL,2022-01-13,DviqaKxkqG9kQ6FfJio4Xe9d7im3QoLWyd9rcYQLtUhb,DviqaKxkqG9kQ6FfJio4Xe9d7im3QoLWyd9rcYQLtUhb
